layer,phase_id,phase_label,phase_group,event_date,event_week,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,post_window_truncated,analysis_universe,cat_clean,analysis_universe_label,clean_pre_sales_sum,clean_pre_count_sum,clean_pre_user_weeks_sum,clean_pre_source_rows,clean_post_sales_sum,clean_post_count_sum,clean_post_user_weeks_sum,clean_post_source_rows,noise_pre_sales_sum,noise_pre_count_sum,noise_pre_user_weeks_sum,noise_pre_source_rows,noise_post_sales_sum,noise_post_count_sum,noise_post_user_weeks_sum,noise_post_source_rows,noise_sales_share_window,support_ok,plot_eligible,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Entertainment & Recreation,Primary domestic,25491098.200000018,751468.0,456959.0,85,25644171.700000133,797041.0,469032.0,84,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.006877687584088624,0.006735884568475237,-0.00014180301561338756,-0.020617833229506624,18.540165205550483,18.876355406634595,0.33619020108411135,0.018133074724893176,0.5464194368466714,0.5869018521322779,0.04048241528560648,0.07408670438084378,0.33218169042736984,0.345412247522219,0.01323055709484916,0.03982927860300587
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Groceries,Primary domestic,160923955.8200087,3391450.0,1576233.0,36,156590790.6700085,3239839.0,1520114.0,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.04339362200519437,0.041218991839288545,-0.0021746301659058276,-0.05011405053133192,117.00928367460013,115.24527272149027,-1.7640109531098602,-0.015075820462379125,2.4660234947344564,2.3845402670546734,-0.081483227679783,-0.0330423565930207,1.1461322717061808,1.1189245058446193,-0.027207765861561484,-0.02373876605102381
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Healthcare & Medical,Primary domestic,6412249.249999727,144801.0,120132.0,24,6304023.559999691,148595.0,122723.0,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0017290876496911533,0.0016540702108612376,-7.501743882991569e-05,-0.04338556165346226,4.663042628092879,4.640187067709587,-0.022855560383291618,-0.004901426430373258,0.10530919074440825,0.10939667827195255,0.004087487527544301,0.038814157611987345,0.08736754364467969,0.09035051483721816,0.002982971192538472,0.03414278424342679
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Home Improvement,Primary domestic,21011050.269999247,257186.0,163217.0,23,20781033.919999354,248060.0,157256.0,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.005670511104798291,0.005463410117251523,-0.0002071009875467683,-0.03652245515779397,15.280121701220407,15.296063442851574,0.015941741631166906,0.0010432993887668875,0.18702916754957422,0.1825749561005994,-0.004454211448974815,-0.02381559789488009,0.11869236403426453,0.11574792497269092,-0.0029444390615736143,-0.02480731667560015
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Insurance,Primary domestic,59208096.81000006,331319.0,280664.0,18,42203320.70000003,314101.0,266590.0,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.01598754674085896,0.011059045164688664,-0.0049285015761702956,-0.30827128489792943,43.09208442466132,31.055476875507946,-12.036607549153377,-0.2793229362157497,0.24070888994241837,0.2311755881060766,-0.009533301836341768,-0.03960510905360535,0.20392363809362268,0.1962232469991935,-0.0077003910944291876,-0.037761150038397646
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Loans,Primary domestic,33925494.599998645,695398.0,260292.0,42,38356877.619999364,798239.0,314192.0,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.009140341349030856,0.010025688084213419,0.0008853467351825628,0.09686145203717533,24.66646098273313,28.26387148635021,3.5974105036170805,0.1458421824734127,0.5056352308175688,0.5881711625187956,0.08253593170122686,0.16323216158765944,0.18924434815533497,0.2315610843644972,0.04231673620916224,0.2236089828924663
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Mortgage,Primary domestic,100649.63,54.0,53.0,6,42339.380000000005,49.0,45.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,2.436085243940249e-05,1.183145077264106e-05,-1.2529401666761429e-05,-0.514325255978963,0.0719550669718119,0.0310142990057113,-0.040940767966100605,-0.5689768586017574,3.923074401700719e-05,3.600804708019451e-05,-3.222696936812681e-06,-0.08214722961704696,3.851709650749427e-05,3.3082307753496934e-05,-5.434788753997333e-06,-0.14110068636507653
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Office & Business,Primary domestic,4388516.950000005,88642.0,60860.0,12,3786138.2800000077,70174.0,48837.0,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0011831133339958984,0.0009922473681194712,-0.00019086596587642715,-0.1613251751899272,3.1903604228363664,2.787310157047354,-0.4030502657890125,-0.1263337718534897,0.06444466567077428,0.05160317437538376,-0.012841491295390521,-0.1992638360635355,0.0442469128810273,0.03592212109769593,-0.00832479178333137,-0.18814401370137102
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Personal & Family,Primary domestic,4862407.889999953,116140.0,99538.0,55,5039776.769999961,117289.0,97244.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0013045405368018832,0.0013162844599329275,1.1743923131044302e-05,0.009002344350168567,3.532775321282944,3.70752222901368,0.1747469077307362,0.04946448382323845,0.08440635998911598,0.08629416221346965,0.0018878022243536685,0.022365639563145436,0.07234486992854751,0.07157187753464155,-0.0007729923939059635,-0.010684826645889626
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Pets,Primary domestic,65126.54999999999,1791.0,1645.0,6,52831.52,1516.0,1399.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,1.7701306478714693e-05,1.4082750046555768e-05,-3.6185564321589244e-06,-0.2044231275533325,0.047422221144746805,0.03883197162282942,-0.008590249521917386,-0.18114397247858496,0.001304477000964769,0.0011134820310912507,-0.0001909949698735182,-0.14641497683152832,0.0011981619964969335,0.0010274081955403411,-0.00017075380095659233,-0.14251311713760348
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Rent,Primary domestic,3411104.509999999,3927.0,3517.0,6,3312898.819999999,3846.0,3430.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.000918639573764674,0.0008709499209166196,-4.768965284805433e-05,-0.05191334470016081,2.4805055978574333,2.4397042168762657,-0.04080138098116759,-0.016448816328578447,0.002855135928165584,0.002829732126510835,-2.540380165474889e-05,-0.008897580463382966,0.0025571288863094825,0.002524061262238569,-3.306762407091334e-05,-0.01293154375125668
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Restaurants & Dining,Primary domestic,20591715.349999182,557601.0,295736.0,36,20346754.61999929,531230.0,286661.0,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0055568434477322294,0.005343390123603005,-0.00021345332412922406,-0.038412693489922815,14.975422920964446,14.976243664828894,0.0008207438644483034,5.4806055814245136e-05,0.40551286586500107,0.3908854631969845,-0.014627402668016598,-0.036071365175590245,0.21506230665606485,0.21096950068775658,-0.004092805968308272,-0.019030791736339134
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Services,Primary domestic,6275508.849999998,36223.0,27120.0,42,4203192.92,17331.0,13451.0,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0016548275576552904,0.0010982653963192634,-0.000556562161336027,-0.33632637960454004,4.545703455837219,3.0651261210241976,-1.4805773348130216,-0.32570917773172947,0.026319827297218212,0.012670817622078265,-0.013649009675139948,-0.5185827977139703,0.019702546261978666,0.009831030682006789,-0.009871515579971877,-0.5010274026876215
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Subscriptions & Online Services,Primary domestic,111785.0299999999,9374.0,8657.0,30,111940.1799999999,8671.0,8051.0,30,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,3.0007491058917876e-05,2.93976429530149e-05,-6.098481059029744e-07,-0.020323195454947394,0.08122899837700064,0.08245435574249817,0.0012253573654975314,0.01508522067218401,0.006811631128222782,0.006383544861788506,-0.00042808626643427595,-0.06284636651279848,0.00629046536153353,0.005927521960724203,-0.0003629434008093268,-0.05769738484353503
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Telecom & Internet,Primary domestic,29718739.999999773,336250.0,292249.0,36,27845959.759999786,321351.0,278917.0,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.007993516235766293,0.007288122280560136,-0.0007053939552061567,-0.088245764992624,21.603871864231866,20.516345004117568,-1.0875268601142984,-0.050339442251314516,0.24440057917891977,0.23669767087734464,-0.007702908301575134,-0.03151755338491248,0.21241872740212797,0.20544622800761317,-0.006972499394514803,-0.03282431582087029
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,Utilities,Primary domestic,10516575.069999998,66040.0,55910.0,42,9537350.16,62049.0,52417.0,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.002834166992110651,0.0024968403101296613,-0.0003373266819809897,-0.11902145601158699,7.646527829676612,7.018372265120192,-0.6281555645564199,-0.08214912422322092,0.048007403528823246,0.045675783592955425,-0.002331619935867821,-0.048567924205022574,0.04064374326278123,0.038587116172339266,-0.002056627090441965,-0.050601320777589
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,secondary_travel_cycle,Travel,Secondary travel cycle,120799419.02000141,1705450.0,850981.0,198,142904727.9800027,1754478.0,878241.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.03254725208778993,0.037435606089176086,0.0048883540013861596,0.1501925258759409,87.84318342684271,105.29261111314035,17.44942768629764,0.19864293398280378,1.240186755389437,1.291792815825739,0.051606060436302004,0.04161152359678034,0.6188175113054734,0.6466428225010624,0.027825311195589064,0.0449652937857044
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,0,0,0.027510880976969344,False,audit_noise,Postage & Shipping,Audit noise,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8408940.560000012,92906.0,66083.0,90,8192566.3400000315,88757.0,64326.0,88,1.0,False,False,,,,,,,,,,,,,,,,
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,0,0,0.027510880976969344,False,audit_noise,Service Charges & Fees,Audit noise,0.0,0.0,0.0,0,0.0,0.0,0.0,0,52231087.97999867,999431.0,568736.0,318,60588423.059997715,1297371.0,747676.0,335,1.0,False,False,,,,,,,,,,,,,,,,
category,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,0,0,0.027510880976969344,False,audit_noise,Taxes,Audit noise,0.0,0.0,0.0,0,0.0,0.0,0.0,0,246967134.09999996,52489.0,37349.0,55,160122498.43000004,48453.0,34695.0,48,1.0,False,False,,,,,,,,,,,,,,,,
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Automotive & Fuel,POS-terminal / reopening diagnostic,628308.5499999999,228.0,140.0,8,3521399.7500000005,391.0,242.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.00013560873614707972,0.0006374602085519319,0.0005018514724048522,3.7007311377089285,0.34488745750978506,1.9930619184954366,1.6481744609856515,4.77887619598022,0.00012418781685396782,0.00021742573730467647,9.323792045070866e-05,0.7507815405141305,7.620646027281053e-05,0.00013485989241283718,5.865343214002665e-05,0.7696648280218499
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Electronics & Merchandise,POS-terminal / reopening diagnostic,2784804.3099999996,323.0,196.0,8,5216714.180000001,650.0,390.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.000583726641678345,0.0010792327789217139,0.0004955061372433688,0.8488667500573172,1.519307919864835,2.9165689421058847,1.3972610222410498,0.9196694126134464,0.00017590960957020012,0.00036306581180475925,0.00018715620223455913,1.0639339299986954,0.00010677743971413108,0.0002176791466732865,0.00011090170695915542,1.0386248935736424
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Entertainment & Recreation,POS-terminal / reopening diagnostic,194134.42000000004,629.0,345.0,8,3097671.24,1168.0,601.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,4.0588684088675286e-05,0.0005838353526475379,0.0005432466685588626,13.38419021843664,0.10586429618878304,1.7320515709251596,1.6261872747363766,15.361054985303731,0.0003426800594293863,0.0006504089192442047,0.0003077288598148184,0.8980063220697262,0.00018786715024415003,0.0003350700430746897,0.00014720289283053965,0.7835478030046042
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Groceries,POS-terminal / reopening diagnostic,2434616.32,1032.0,469.0,8,26230402.92,1978.0,816.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.0004944040780768303,0.005100548789277902,0.0046061447112010715,9.316558894737266,1.3219379905569828,14.54391320708768,13.221975216530698,10.001963262255423,0.0005619187685258352,0.001103241521164448,0.0005413227526386128,0.9633469870720727,0.00025520061508972657,0.00045513285665939904,0.00019993224156967246,0.783431660222989
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Healthcare & Medical,POS-terminal / reopening diagnostic,285027.98,214.0,162.0,8,690778.4,435.0,318.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,6.353758013785504e-05,0.0001300698158055641,6.653223566770905e-05,1.0471320362430647,0.1560890051750128,0.378949322899261,0.22286031772424816,1.4277771677407314,0.00011649638841918061,0.00024263121492717403,0.00012613482650799342,1.0827359390244056,8.815711219493402e-05,0.00017731808188596956,8.916096969103554e-05,1.011387141333325
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Other,POS-terminal / reopening diagnostic,36957026.61000001,2915.0,850.0,8,164217405.73000002,5384.0,1385.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.007470276915311268,0.03135771234480705,0.023887435429495778,3.197663982246158,20.09691480634283,91.84618074795955,71.74926594161673,3.570163213259569,0.001587045835882146,0.0030030670667099656,0.0014160212308278195,0.8922371356973039,0.00046258922395489045,0.0007724063417497646,0.0003098171177948741,0.6697456441940075
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Personal & Family,POS-terminal / reopening diagnostic,1650340.4500000002,552.0,285.0,8,25056727.32,1238.0,570.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.00034492954201376856,0.004665584593606915,0.004320655051593146,12.526196006199662,0.9018845293903138,13.904214401641365,13.002329872251051,14.41684544809833,0.00030033242807127824,0.0006907702894806498,0.00039043786140937156,1.3000189953404182,0.00015502280884597278,0.00031789923859129805,0.00016287642974532527,1.050661066960512
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Restaurants & Dining,POS-terminal / reopening diagnostic,17175539.619999997,3260.0,803.0,8,114979889.68999995,6202.0,1326.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.00345344121864104,0.02138060734936629,0.017927166130725248,5.191102148766195,9.35668516389294,64.23842828109417,54.88174311720123,5.865511359619922,0.0017749784163183205,0.0034590087051817016,0.0016840302888633811,0.948760995278137,0.0004371803796392325,0.0007395632427134968,0.0003023828630742643,0.6916661340652912
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,diagnostic_pos_terminal,Travel,POS-terminal / reopening diagnostic,2327599.78,666.0,306.0,8,14479795.99,1367.0,595.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.0004348310161730388,0.002633427357662889,0.0021985963414898504,5.056208641324082,1.251783966560176,8.16419704201872,6.912413075458545,5.522049538989881,0.00036265140486796074,0.0007627567980943581,0.0004001053932263974,1.103278211129703,0.00016664821677034493,0.0003323147851659359,0.00016566656839559098,0.9941094576721049
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Automotive & Fuel,Primary domestic,45513625.14999977,1044941.0,684036.0,67,47021160.19999983,1096493.0,712891.0,64,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.009422280068768791,0.009114438410732867,-0.00030784165803592403,-0.03267167350037704,24.803529855987943,26.12796943133739,1.324439575349448,0.05339722140515046,0.5693260967939203,0.6094669992950497,0.04014090250112934,0.07050599423981646,0.37266320923359053,0.39626065483233486,0.023597445598744327,0.0633211033825266
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Charitable Giving & Gifts,Primary domestic,952362.8200000001,24834.0,22175.0,84,802420.9299999999,22275.0,19861.0,82,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0001963905590500388,0.00015498864192071613,-4.1401917129322674e-05,-0.21081419254361297,0.5179765040354165,0.4462195454125782,-0.07175695862283832,-0.13853323087784683,0.01351425046906662,0.012392157647654225,-0.0011220928214123963,-0.08303034074888617,0.012067739942745636,0.011049975047276369,-0.0010177648954692673,-0.08433765562549128
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Clothing & Personal Care,Primary domestic,63384.12999999999,1674.0,1401.0,36,77034.86999999998,1886.0,1568.0,37,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,1.3161938377726019e-05,1.4786522142019077e-05,1.6245837642930578e-06,0.12343043385177559,0.034483285646413016,0.04284254623984292,0.008359260593429903,0.24241485220244496,0.0009109904296569016,0.0010491378012624539,0.00013814737160555224,0.15164525016753633,0.0007624900717197191,0.0008727630044564905,0.00011027293273677141,0.14462212273539768
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Education,Primary domestic,3395186.250000001,12593.0,9769.0,32,2208187.6100000003,11380.0,8714.0,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0007032660214160556,0.00042508084986707883,-0.00027818517154897676,-0.39556179749568915,1.84844282911719,1.2258448614846473,-0.6225979676325426,-0.33682295055340894,0.006862309563917964,0.006326604122051936,-0.0005357054418660282,-0.07806489008930292,0.005323344225495466,0.004843957711045611,-0.00047938651444985516,-0.09005363811603535
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Electronics & Merchandise,Primary domestic,66929408.34999646,1404188.0,930807.0,94,69042427.12999713,1404521.0,935559.0,97,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.013927344367587649,0.01337457585522585,-0.0005527685123617992,-0.03968944098547798,36.44524519430877,38.38859159079321,1.9433463964844435,0.053322357583916416,0.7645443418758437,0.780908728461001,0.016364386585157265,0.021404103972578633,0.5068133725667661,0.5201863393387323,0.0133729667719662,0.026386373161857494
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Entertainment & Recreation,Primary domestic,32710424.860000104,975879.0,597630.0,113,34286948.64000022,1055065.0,623587.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.00679202811316776,0.006636229116901776,-0.00015579899626598417,-0.022938508744381577,17.819949801409223,19.063356423768266,1.2434066223590428,0.06977610129186294,0.5314869291052002,0.5866434048501046,0.05515647574490434,0.10377767114191233,0.32540286874072233,0.3467923559548499,0.02138948721412759,0.06573232527698
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Groceries,Primary domestic,216515636.30001158,4606934.0,2138853.0,48,207310019.57001156,4314402.0,2014704.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.04510958086932082,0.040223056654947145,-0.004886524214373675,-0.10832563992402369,117.89000190451763,115.22627189065537,-2.6637300138622635,-0.022595045982098567,2.5084001974557717,2.398413394804562,-0.10998680265120964,-0.04384739036568702,1.1645753472340314,1.1199613237427855,-0.04461402349124599,-0.0383092631981333
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Healthcare & Medical,Primary domestic,8485298.219999636,194333.0,160847.0,32,8543529.949999586,200310.0,165018.0,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0017656999157863226,0.001650841237781471,-0.0001148586780048515,-0.06504994250605786,4.621235820047176,4.7513706239936555,0.13013480394647914,0.028160173817996296,0.1058308716861831,0.11140481637485294,0.005573944688669841,0.0526684189581097,0.0875963371797973,0.09177282149953167,0.004176484319734372,0.04767875523335936
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Home Improvement,Primary domestic,28109708.889998958,345629.0,219832.0,31,27150711.96999916,324589.0,206148.0,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.005856919776939621,0.005263900545514509,-0.0005930192314251119,-0.10125104218773823,15.307596899882569,15.087645310473984,-0.21995158940858417,-0.014368786351453474,0.1882142362339214,0.18037440152377227,-0.007839834710149124,-0.041653781706530495,0.11970770736011621,0.11456576582470349,-0.005141941535412725,-0.042954139284818504
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Insurance,Primary domestic,72740604.63000008,432560.0,367412.0,24,56691401.57000004,420040.0,356630.0,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.015040879407807618,0.010938609033124849,-0.004102270374682769,-0.27274139120836965,39.64779482941989,31.51434238180125,-8.133452447618637,-0.20514261846369738,0.23536930889907767,0.23351069499801816,-0.0018586139010595137,-0.007896585624323924,0.1999320738923019,0.19827427029203437,-0.0016578036002675156,-0.008291834161438902
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Loans,Primary domestic,44960118.42999825,928051.0,344986.0,56,51720003.23999916,1075092.0,421554.0,56,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.009347068653799407,0.009969642013702748,0.000622573359903341,0.06660626801433375,24.479409176987605,28.783606169072307,4.304196992084702,0.1758292841532693,0.5053124209312486,0.5982942631110213,0.09298184217977268,0.18400862185104197,0.1878361416967785,0.23461707869183668,0.04678093699505817,0.24905184152779308
category,cut_8w,Cut start +/-8w,cut,2022-03-30,2022-03-28,8,2022-01-31,2022-03-28,2022-03-28,2022-05-23,8,8,0.07504638821949143,False,primary_domestic,Mortgage,Primary domestic,103897.02000000002,66.0,65.0,8,49204.81,68.0,63.0,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,1.9010813838690533e-05,1.0128374863366583e-05,-8.88243897532395e-06,-0.46723086400680747,0.055731377822869486,0.027157428988680184,-0.028573948834189303,-0.5127084588686398,3.591531434722685e-05,3.778759852929677e-05,1.8722841820699237e-06,0.05213052471067929,3.538007871509216e-05,3.50270580089787e-05,-3.530207061134611e-07,-0.00997795140469465
