layer,phase_id,phase_label,event_id,event_name,event_date,event_week,event_family,event_anchor,expected_optus,expected_competitors,hypothesis,source_url,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,pre_window_truncated,post_window_truncated,post_window_crosses_medibank,post_window_crosses_optus,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_key,subcat_label,pre_sales_sum,pre_count_sum,pre_user_weeks_sum,pre_source_rows,post_sales_sum,post_count_sum,post_user_weeks_sum,post_source_rows,support_ok,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,8,8,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_bnpl_humm,Insurance :: insurance_misc_bnpl_humm,Insurance: insurance misc bnpl humm,343328.2500000001,5282.0,4389.0,8,341014.8400000001,4772.0,4065.0,8,True,4.3068435126120216e-05,4.834271212796092e-05,5.274277001840706e-06,0.12246270351814928,0.19201621068412256,0.19111177523480144,-0.0009044354493211171,-0.004710203613011425,0.0029411049113792775,0.0026681825406212195,-0.00027292237075805803,-0.09279586379326632,0.0024472372414233445,0.0022747691011345966,-0.0001724681402887479,-0.07047463048103919
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_bnpl_klarna,Insurance :: insurance_misc_bnpl_klarna,Insurance: insurance misc bnpl klarna,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_bnpl_laybuy,Insurance :: insurance_misc_bnpl_laybuy,Insurance: insurance misc bnpl laybuy,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,1,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_bnpl_zip,Insurance :: insurance_misc_bnpl_zip,Insurance: insurance misc bnpl zip,0.0,0.0,0.0,0,50.0,1.0,1.0,1,False,,5.769495447116312e-08,,,,0.00022322823747912817,,,,4.464564749582563e-06,,,,4.464564749582563e-06,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,1,1,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_cash_atm,Insurance :: insurance_misc_cash_atm,Insurance: insurance misc cash atm,422.8,1.0,1.0,1,643.98,2.0,1.0,1,False,4.84147640496594e-07,6.775011285860006e-07,1.9335348808940662e-07,0.39936885345776435,0.0018966615526785635,0.0028853831092312725,0.000988721556552709,0.5212957236130955,4.4859544765339725e-06,8.961095404302222e-06,4.475140927768249e-06,0.9975894653362425,4.4859544765339725e-06,4.480547702151111e-06,-5.406774382861636e-09,-0.00120526733187875
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,8,8,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_cash_withdrawal,Insurance :: insurance_misc_cash_withdrawal,Insurance: insurance misc cash withdrawal,1382789.75,2265.0,1712.0,8,2084080.3499999999,2289.0,1729.0,8,True,0.00017633231967292915,0.0002951634767018597,0.00011883115702893056,0.6739045754592528,0.7756272956217024,1.1695732845947968,0.3939459889730944,0.5079062988072485,0.0012672389321291633,0.001283088880789548,1.5849948660384694e-05,0.012507466633584445,0.000957824733737636,0.0009691683891866402,1.1343655449004239e-05,0.011843143165387765
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_amnesty,Insurance :: insurance_misc_charity_amnesty,Insurance: insurance misc charity amnesty,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_beyondblue,Insurance :: insurance_misc_charity_beyondblue,Insurance: insurance misc charity beyondblue,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_greenpeace,Insurance :: insurance_misc_charity_greenpeace,Insurance: insurance misc charity greenpeace,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,1,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_lifeline,Insurance :: insurance_misc_charity_lifeline,Insurance: insurance misc charity lifeline,0.0,0.0,0.0,0,4.0,1.0,1.0,1,False,,4.824431756847793e-09,,,,1.8226556092226373e-05,,,,4.556639023056593e-06,,,,4.556639023056593e-06,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_oxfam,Insurance :: insurance_misc_charity_oxfam,Insurance: insurance misc charity oxfam,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,2,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_red_cross,Insurance :: insurance_misc_charity_red_cross,Insurance: insurance misc charity red cross,0.0,0.0,0.0,0,98.0,2.0,2.0,2,False,,5.639079142375607e-08,,,,0.00022043785702421627,,,,4.498731776004415e-06,,,,4.498731776004415e-06,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,5,3,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_rspca,Insurance :: insurance_misc_charity_rspca,Insurance: insurance misc charity rspca,4190.799999999999,6.0,6.0,5,2895.77,9.0,5.0,3,False,9.048721316143292e-07,1.0905812251816042e-06,1.8570909356727504e-07,0.2052324158065984,0.003770538210776585,0.004298159721380834,0.0005276215106042488,0.13993267833654421,5.398038033774399e-06,1.3386860918187355e-05,7.988822884412956e-06,1.4799493509361283,5.398038033774399e-06,7.4094363062543334e-06,2.0113982724799344e-06,0.37261654325053556
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_salvation_army,Insurance :: insurance_misc_charity_salvation_army,Insurance: insurance misc charity salvation army,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_smith_family,Insurance :: insurance_misc_charity_smith_family,Insurance: insurance misc charity smith family,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_st_vincent,Insurance :: insurance_misc_charity_st_vincent,Insurance: insurance misc charity st vincent,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_unicef,Insurance :: insurance_misc_charity_unicef,Insurance: insurance misc charity unicef,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_world_vision,Insurance :: insurance_misc_charity_world_vision,Insurance: insurance misc charity world vision,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_charity_wwf,Insurance :: insurance_misc_charity_wwf,Insurance: insurance misc charity wwf,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_crypto_binance,Insurance :: insurance_misc_crypto_binance,Insurance: insurance misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_crypto_coinbase,Insurance :: insurance_misc_crypto_coinbase,Insurance: insurance misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_crypto_coinjar,Insurance :: insurance_misc_crypto_coinjar,Insurance: insurance misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_crypto_coinspot,Insurance :: insurance_misc_crypto_coinspot,Insurance: insurance misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_crypto_independent_reserve,Insurance :: insurance_misc_crypto_independent_reserve,Insurance: insurance misc crypto independent reserve,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_delivery_deliveroo,Insurance :: insurance_misc_delivery_deliveroo,Insurance: insurance misc delivery deliveroo,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,8,8,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_delivery_doordash,Insurance :: insurance_misc_delivery_doordash,Insurance: insurance misc delivery doordash,1592.0300000000002,39.0,37.0,8,1885.48,34.0,32.0,8,False,1.9912128767800785e-07,2.659437835899314e-07,6.682249591192357e-08,0.33558690128591334,0.0008932696961467328,0.0010538960968280982,0.00016062640068136534,0.17981848189214747,2.1855012748652123e-05,1.9022847847461924e-05,-2.832164901190199e-06,-0.12958880114882884,2.0740016744968488e-05,1.7908002981774467e-05,-2.8320137631940207e-06,-0.13654828720816078
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_delivery_menulog,Insurance :: insurance_misc_delivery_menulog,Insurance: insurance misc delivery menulog,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_delivery_uber_eats,Insurance :: insurance_misc_delivery_uber_eats,Insurance: insurance misc delivery uber eats,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,1,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_education_online,Insurance :: insurance_misc_education_online,Insurance: insurance misc education online,66.46,1.0,1.0,1,0.0,0.0,0.0,0,False,6.236274983199879e-08,,,,0.0002987409368580508,,,,4.495048703852706e-06,,,,4.495048703852706e-06,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,1,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_education_tafe,Insurance :: insurance_misc_education_tafe,Insurance: insurance misc education tafe,50.0,1.0,1.0,1,0.0,0.0,0.0,0,False,4.410565262823682e-08,,,,0.00021969234284308255,,,,4.393846856861651e-06,,,,4.393846856861651e-06,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_education_tutoring,Insurance :: insurance_misc_education_tutoring,Insurance: insurance misc education tutoring,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,8,8,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_education_university,Insurance :: insurance_misc_education_university,Insurance: insurance misc education university,120.0,8.0,8.0,8,114.5,8.0,8.0,8,False,1.503664003612935e-08,1.62885921535745e-08,1.251952117445153e-09,0.0832600976306555,6.715884483500387e-05,6.418588518469503e-05,-2.972959650308842e-06,-0.044267581695498506,4.477256322333592e-06,4.484940831587164e-06,7.684509253571566e-09,0.001716343380931633,4.477256322333592e-06,4.484940831587164e-06,7.684509253571566e-09,0.001716343380931633
subcategory,optus_breach_public_2022_8w,Optus data breach public disclosure +/-8w,optus_breach_public_2022,Optus data breach public disclosure,2022-09-22,2022-09-19,cyber_trust,Optus publicly disclosed a cyber attack affecting customer data.,down,up,Negative reputation/trust shock may reduce Optus payments and shift spending to competitor telcos.,https://www.abc.net.au/news/2022-09-22/optus-hit-with-cyber-attack-impacting-customers-/101466036,8,2022-07-25,2022-09-19,2022-09-19,2022-11-14,0,0,-0.13239221889966885,False,False,True,False,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_fuel_7eleven,Insurance :: insurance_misc_fuel_7eleven,Insurance: insurance misc fuel 7eleven,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
