phase_id,phase_label,event_id,rank_type,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_label,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,sales_per_active_user_diff,count_per_active_user_diff,active_subcat_user_proxy_diff,wallet_pct_shift_during_same_window,post_window_crosses_medibank,post_window_crosses_optus,n_obs_pre,n_obs_post,pre_user_weeks_sum,post_user_weeks_sum,pre_sales_sum,post_sales_sum
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_context_negative,insurance_context,Insurance context,Insurance,insurance_life,Insurance: insurance life,0.00010966470659819057,5.3694321082684764e-05,-5.597038551550581e-05,-0.2280635201283967,2.3501171400563655e-05,1.2122332887277466e-06,0.03145900134954764,False,True,4,4,1102.0,1104.0,401711.78,198588.8
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_context_negative,insurance_context,Insurance context,Automotive & Fuel,auto_insurance,Automotive & Fuel: auto insurance,0.00015119242983742398,0.00013819234116463168,-1.3000088672792298e-05,-0.03089689296955056,-0.0002003489762109549,-0.00018672636257524664,0.03145900134954764,False,True,4,4,2742.0,2576.0,538209.2400000001,510768.18000000005
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,telco_leakage_positive,telco_taxonomy_leakage,Telco labels outside primary telco category,Telecom & Internet,telco_unmatched,Telecom & Internet: telco unmatched,0.0011837558923301168,0.001259331307229051,7.557541489893425e-05,0.431388216159994,0.0009636632116762703,0.0006832943051187645,0.03145900134954764,False,True,4,4,37995.0,38625.0,4279635.889999997,4670741.449999997
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_unmatched,Insurance: insurance unmatched,0.005063327393443014,0.004234562971213219,-0.0008287644222297946,-3.003721732619784,-0.00038091842299979584,-0.0005147070530300418,0.03145900134954764,False,True,4,4,66909.0,66498.0,18381353.949999988,15712265.420000022
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_transfer_misc,Insurance: insurance transfer misc,0.003688329760337841,0.003366777053321858,-0.0003215527070159832,-0.7278372921490739,0.000343770509546773,0.000207977359636298,0.03145900134954764,False,True,4,4,46349.0,46579.0,13141595.139999999,12502224.579999994
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_bank_misc,Insurance: insurance bank misc,0.000491140984833614,0.0004648299627219974,-2.6311022111616628e-05,-0.04338732138398016,9.91598668217096e-05,0.00010177104562698273,0.03145900134954764,False,True,4,4,4328.0,4421.0,1758165.62,1718243.3900000001
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_leakage_negative,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_grocery_woolworths,Insurance: insurance misc grocery woolworths,0.00013959888437909714,0.00013751517836868045,-2.0837060104166873e-06,0.012725859847241838,-5.8109180625154355e-05,-6.530416384905105e-05,0.03145900134954764,False,True,4,4,4126.0,4069.0,497996.79999999993,509726.6699999998
medibank_cyber_incident_2022_4w,Medibank cyber incident public disclosure +/-4w,medibank_cyber_incident_2022,insurance_leakage_positive,insurance_taxonomy_leakage,Insurance labels outside primary insurance rows,Insurance,insurance_misc_bnpl_humm,Insurance: insurance misc bnpl humm,4.6098995858316985e-05,4.765347671665149e-05,1.5544808583345068e-06,0.014112855907420396,0.0012493833777486073,0.0007462036898583531,0.03145900134954764,False,True,4,4,1701.0,2375.0,163783.8500000001,176592.97000000006
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_affected_negative,telco_affected_optus,Optus affected telco,Telecom & Internet,telco_optus,Telecom & Internet: telco optus,0.0015092641982447576,0.0015092354055893321,-2.8792655425461874e-08,0.2986658381079117,0.0018226459522046323,0.0014396897444071272,0.03733270800208084,False,True,8,8,106488.0,108150.0,11120286.999999972,11556971.089999955
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_competitor_negative,telco_competitors,Telco competitors,Telecom & Internet,telco_mvno,Telecom & Internet: telco mvno,0.00020761330725018622,0.00019222822792985803,-1.5385079320328195e-05,-0.00828669579924568,-0.00025594817491938343,-0.00025366096407962446,0.03733270800208084,False,True,8,8,34432.0,33691.0,1559079.5599999996,1531892.4200000002
