event_id,event_name,event_family,event_date,event_week,window,scope,group,label,target_group,expected_direction,n_weeks_pre,n_weeks_post,n_unique_users_pre,n_unique_users_post,source_rows_pre,source_rows_post,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,participation_rate_pre,participation_rate_post,participation_rate_diff,participation_rate_pct_change,count_per_donor_week_pre,count_per_donor_week_post,count_per_donor_week_diff,count_per_donor_week_pct_change,sales_per_donor_week_pre,sales_per_donor_week_post,sales_per_donor_week_diff,sales_per_donor_week_pct_change,target_share_counterintuitive,target_participation_counterintuitive
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,broad,mental_health,Mental health,True,up,8,8,864.0,1861.0,76,104,1.4896942423509804e-05,2.4275213798511078e-05,9.378271375001274e-06,0.6295433726185874,0.000641195471188726,0.0013602117577648076,0.0007190162865760816,1.1213683172825317,1.100003343827375,1.115817803075762,0.01581445924838687,0.014376737431871527,53.08545336761151,35.23343995817244,-17.852013409439067,-0.33628823485438925,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,broad,religious_stvdp,St Vincent / religious,False,up,8,8,1517.0,2884.0,8,9,1.3920586267746164e-05,3.0196648130740914e-05,1.627606186299475e-05,1.1692080742824886,0.0011256234069236066,0.002103771011530201,0.0009781476046065946,0.86898299963389,1.2157375688177554,1.2099041387627203,-0.005833430055035116,-0.004798264201630158,25.10444235412929,27.21950637213839,2.1150640180091003,0.08425058753241756,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,broad,total_charity,Total charity,True,up,8,8,67995.0,84777.0,320,348,0.001849938582291295,0.0022442236963095283,0.0003942851140182333,0.21313416444878946,0.05076634906735018,0.06218594739700917,0.011419598329658984,0.22494425026524847,1.1873122826684168,1.1962169887781795,0.008904706109762683,0.007499885446943969,65.57883304901162,66.18558431475418,0.6067512657425596,0.009252242492468449,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,aid_oxfam,Oxfam,False,up,8,8,1181.0,1158.0,8,8,1.787813536681984e-05,1.8549930920212845e-05,6.717955533930067e-07,0.037576376932451076,0.0008776276053024201,0.0008541021524705671,-2.3525452831853005e-05,-0.02680573478969638,1.0382351957216212,1.0306011785680966,-0.007634017153524519,-0.0073528784084597775,44.43676290181018,58.92132563634467,14.484562734534492,0.32595899855577576,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,aid_red_cross,Red Cross,True,up,8,8,2094.0,2118.0,8,8,3.188237586675765e-05,3.0316512503636347e-05,-1.5658633631213035e-06,-0.0491137602061194,0.001562468739269302,0.0015480454344906924,-1.4423304778609638e-05,-0.009231099743700974,1.0397252132253936,1.0536828690001494,0.013957655774755828,0.013424369821192422,36.71014183385037,37.37210711111605,0.6619652772656792,0.018032217915739075,True,True
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,aid_salvation_army,Salvation Army,False,up,8,8,235.0,515.0,8,8,4.753745968108324e-06,1.5086698546311448e-05,1.0332952578203124e-05,2.173644247615308,0.00017452468153295877,0.0003765508114652494,0.00020202612993229063,1.1575791352705505,1.1077847909925809,1.2441930175985112,0.13640822660593033,0.12313603482830619,92.25379326772233,75.09236856133091,-17.161424706391415,-0.18602405493060456,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,aid_smith_family,Smith Family,False,up,7,4,268.0,176.0,7,4,9.140136788207384e-06,7.987714536778331e-06,-1.1524222514290532e-06,-0.12608369854113233,0.00022705896887100226,0.00025612594014649804,2.9066971275495777e-05,0.12801507652406116,1.2239509456264774,1.0434782608695652,-0.18047268475691225,-0.14745091329173945,109.85071715192237,56.4099593495935,-53.44075780232887,-0.4864852882882947,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,aid_unicef,UNICEF,False,up,8,8,529.0,593.0,8,8,9.357170458129107e-06,1.118594683240765e-05,1.8287763742785428e-06,0.19544117342543232,0.0003953448674426137,0.00043563614512120627,4.029127767859255e-05,0.10191425511408979,1.0424389008327775,1.036150594944552,-0.006288305888225487,-0.006032301637248881,47.56228793214224,72.41578827402856,24.853500341886317,0.522546358100879,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,aid_world_vision,World Vision,True,up,8,8,2911.0,2817.0,8,8,7.266439947109044e-05,7.311359640474947e-05,4.4919693365903194e-07,0.006181802050641665,0.0021774591655663337,0.0020656667816373823,-0.00011179238392895145,-0.05134074874826663,1.0786577169346019,1.0774533738921388,-0.0012043430424630852,-0.0011165201189916518,59.0677357340294,65.3943880197015,6.326652285672097,0.10710842741898538,False,True
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,animal,Animal / RSPCA,False,up,8,7,36.0,21.0,8,7,6.099574544224313e-07,2.1282421351868765e-07,-3.9713324090374367e-07,-0.6510835108651785,2.68168207670098e-05,1.7617500415941365e-05,-9.199320351068434e-06,-0.34304291440786633,1.0334821428571428,1.0,-0.033482142857142794,-0.03239740820734335,68.7850589514652,21.979591836734695,-46.805467114730504,-0.680459795022586,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,environment,Environment,False,up,8,8,1493.0,1820.0,8,8,1.711165404204104e-05,1.9177284660713583e-05,2.0656306186725442e-06,0.12071484227051148,0.0011191033267670613,0.001329074767925809,0.00020997144115874776,0.18762471358683827,1.03797151634709,1.0417358713854825,0.003764355038392564,0.003626645798181799,26.760991696841383,27.652272837235977,0.891281140394593,0.03330523586313102,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,general_unmatched,General/unmatched,True,up,8,8,52856.0,66948.0,8,8,0.0015968814904339713,0.0019564694073797234,0.00035958791694575215,0.22518134194669007,0.039465045922949665,0.049130165967969014,0.009665120045019349,0.24490330161756887,1.219258720826449,1.2233943275984105,0.004135606771961564,0.0033919025562993963,72.43231057399278,72.85205636450578,0.4197457905130051,0.005795007603467466,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,human_rights,Human rights,False,up,8,8,827.0,859.0,8,8,1.0811340068775411e-05,1.1475510108528576e-05,6.641700397531645e-07,0.06143272115464909,0.0006189808201219965,0.0006305585181130512,1.157769799105474e-05,0.018704453538274195,1.0210521020432626,1.0253873725236566,0.00433527048039406,0.004245885662170031,30.651940389955733,33.198652514620484,2.546712124664751,0.08308485832431271,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,mental_health,Mental health,True,up,8,8,173.0,269.0,8,8,5.240640300694283e-06,5.596744747968782e-06,3.5610444727449924e-07,0.06795056077924722,0.00012834883942549518,0.00019689585065722987,6.854701123173469e-05,0.5340680253795776,1.0382878739401695,1.08616184384428,0.047873969904110414,0.04610857075931633,50.070864988268546,56.24951595616449,6.1786509678959405,0.12339812722116104,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,religious_stvdp,St Vincent / religious,False,up,8,8,1517.0,2882.0,8,8,1.3920586267746164e-05,3.001725218755078e-05,1.6096665919804616e-05,1.156320977450526,0.0011256234069236066,0.0021023013915151528,0.0009766779845915461,0.8676773942191404,1.2157375688177554,1.21006336221269,-0.005674206605065457,-0.0046672955994798634,25.10444235412929,27.07973542370377,1.9752930695744801,0.0786830092344025,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,8,strict,total_charity,Total charity,True,up,8,8,64120.0,80176.0,95,91,0.0017891091153882375,0.002175168962747021,0.0003860598473587834,0.21578328791590123,0.047870020793830584,0.05881247610430255,0.010942455310471964,0.2285868092182281,1.1942852786349896,1.2024816278973585,0.008196349262368896,0.006862974373875669,67.11349955360575,67.75371165843659,0.6402121048308373,0.009539244847744514,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,aid_oxfam,Oxfam,False,up,12,12,1831.0,1745.0,23,19,1.8071122176115484e-05,1.7924950186759267e-05,-1.4617198935621664e-07,-0.008088705722404525,0.0008983961140292218,0.0008513302989054506,-4.706581512377121e-05,-0.05238871182632956,1.0880990747813934,1.0286233895528907,-0.05947568522850277,-0.05466017443352008,59.871052780446774,53.59479088516531,-6.276261895281465,-0.10482965646682636,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,aid_red_cross,Red Cross,True,up,12,12,3839.0,3860.0,49,55,3.8930320974333445e-05,3.477954954368822e-05,-4.1507714306452265e-06,-0.10662052936531934,0.0018793572676432957,0.0018648437591726227,-1.451350847067297e-05,-0.0077225915053782375,1.047101262006404,1.05672869058116,0.009627428574755958,0.00919436249776679,42.596047700108436,36.44714860388996,-6.148899096218479,-0.14435374707787327,True,True
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,aid_salvation_army,Salvation Army,False,up,12,12,561.0,864.0,32,37,5.296280375770182e-06,1.355872252557678e-05,8.262442149806598e-06,1.5600462142461782,0.00027263257255592566,0.00041776015322392447,0.0001451275806679988,0.5323193017893286,1.0898612853938963,1.2150345587308247,0.1251732733369284,0.11485248170063077,68.01656362080554,63.10684624040414,-4.909717380401403,-0.07218414337679907,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,aid_smith_family,Smith Family,False,up,12,11,407.0,337.0,24,21,7.472437157121448e-06,5.617989295717262e-06,-1.8544478614041866e-06,-0.24817175740806924,0.0001990669932942041,0.00017669483689311085,-2.2372156401093244e-05,-0.11238506208826442,1.1452938039404206,1.0307470747074707,-0.11454672923294984,-0.10001514793745334,95.94961578521729,47.551662580021066,-48.397953205196224,-0.5044100782387163,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,aid_unicef,UNICEF,False,up,12,12,815.0,931.0,22,30,8.941058173853114e-06,1.1092049203063708e-05,2.150991029210594e-06,0.24057454804408604,0.0004010600571454897,0.000452588134084654,5.152807693916431e-05,0.12847970278045373,1.047271818401719,1.02556813386568,-0.021703684536038992,-0.02072402231653842,44.238829707629726,67.77061500583035,23.531785298200624,0.5319260354245351,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,aid_world_vision,World Vision,True,up,12,12,4524.0,4274.0,14,17,6.796832326794578e-05,7.213376948817424e-05,4.165446220228463e-06,0.06128511076854694,0.002223184959023938,0.002072766735299886,-0.00015041822372405212,-0.06765888870986758,1.0771213430485087,1.0765792339036242,-0.0005421091448845061,-0.0005032944044634829,59.32307358768646,65.55048810543244,6.227414517745977,0.10497457635166405,False,True
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,animal,Animal / RSPCA,False,up,12,12,2427.0,2564.0,94,82,2.8434608750244067e-05,2.946484795466367e-05,1.0302392044196034e-06,0.036231875510183004,0.00119469937371852,0.0012459342628348797,5.123488911635979e-05,0.04288517282543677,1.0950963996777598,1.1152502193321234,0.02015381965436358,0.018403694560856915,56.72777349995966,54.316444809342386,-2.4113286906172746,-0.042507021549488266,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,environment,Environment,False,up,12,12,2985.0,2766.0,65,58,2.0060016621315863e-05,1.931166481094634e-05,-7.48351810369523e-07,-0.03730564258727089,0.00146948868492803,0.0013401945234525648,-0.00012929416147546523,-0.08798581629214625,1.0302770665804986,1.0373921645848292,0.007115098004330633,0.006906004447857629,26.081344536652512,27.485622346422446,1.4042778097699333,0.05384223224368208,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,general_other,Other charity-like,False,up,12,12,1520.0,1395.0,12,14,1.2176656872984112e-05,2.096133111631066e-05,8.78467424332655e-06,0.7214356399264871,0.0007453569925057081,0.0006784000398581264,-6.695695264758177e-05,-0.08983205808868694,1.0491320911196145,1.0574843005316101,0.00835220941199566,0.007961065610987398,32.76737996446683,65.36696166806516,32.599581703598325,0.9948791065672485,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,general_unmatched,General/unmatched,True,up,12,12,92448.0,102469.0,12,12,0.0015767122198962205,0.001940513527011245,0.00036380130711502457,0.23073412035772137,0.045269906160153105,0.049713826405034585,0.00444392024488148,0.09816499793836662,1.225282697232257,1.2324943344628385,0.007211637230581491,0.005885692540073875,69.45769233803544,73.39416645499945,3.936474116964007,0.056674415524864345,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,human_rights,Human rights,False,up,12,12,1299.0,1371.0,37,31,1.0378675366180056e-05,1.1648104118432469e-05,1.2694287522524135e-06,0.12231124950578695,0.0006394163512184831,0.0006657268620828871,2.631051086440404e-05,0.04114769791899482,1.0205779073328813,1.0261423492176929,0.005564441884811533,0.005452246070418397,30.65007123311253,32.5600407682939,1.9099695351813715,0.06231533756169392,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,mental_health,Mental health,True,up,12,12,2037.0,3352.0,137,158,1.591878279128271e-05,2.7432445606947626e-05,1.1513662815664916e-05,0.7232753261744306,0.0009889885217047813,0.0016192095751584137,0.0006302210534536324,0.6372379857020798,1.1088953858398531,1.1151824317278083,0.006287045887955145,0.005669647442164685,43.81876607118287,33.94057576446117,-9.878190306721699,-0.2254328725431186,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,religious_stvdp,St Vincent / religious,False,up,12,12,3729.0,5299.0,12,14,1.832341249579576e-05,3.576764396015582e-05,1.744423146436006e-05,0.9520187065789505,0.00180928513138207,0.002556255781157677,0.000746970649775607,0.4128540255039922,1.1937790727442292,1.2128106190031052,0.01903154625887593,0.01594226829184289,23.482967253958325,27.044546248295664,3.5615789943373386,0.15166648046732653,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,broad,total_charity,Total charity,True,up,12,12,118422.0,131227.0,533,548,0.0018286839149191626,0.002239738429047038,0.0004110545141278756,0.2247816097546012,0.057990839179302776,0.06364080679741768,0.005649967618114905,0.0974286231769415,1.1931908618394271,1.2031620784567583,0.009971216617331136,0.008356765825342874,63.06072297118077,66.25333593575297,3.1926129645721986,0.05062759851375708,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,aid_oxfam,Oxfam,False,up,12,12,1793.0,1735.0,12,12,1.7587416114068295e-05,1.78527166063585e-05,2.6530049229020483e-07,0.015084677053725314,0.0008799860216811445,0.0008465273206054624,-3.345870107568209e-05,-0.03802185517874688,1.0834026720612653,1.0258658808658092,-0.05753679119545607,-0.05310748503692303,58.07818530145547,55.922698803890945,-2.1554864975645245,-0.037113530431029274,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,aid_red_cross,Red Cross,True,up,12,12,3584.0,3677.0,12,12,3.477741843865066e-05,3.2959761037506086e-05,-1.8176574011445753e-06,-0.052265449327442925,0.0017547098822120067,0.0017762550192058863,2.154513699387955e-05,0.012278461079115547,1.0494734020786718,1.058754125349027,0.009280723270355118,0.008843219134446826,41.02208463135201,36.22188461314803,-4.800200018203981,-0.11701501913765067,True,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,aid_salvation_army,Salvation Army,False,up,12,12,527.0,829.0,12,12,4.875388994422347e-06,1.3080856441367325e-05,8.205467446944979e-06,1.6830385137129331,0.0002560640631439815,0.00040091605629168477,0.00014485199314770328,0.5656865370688697,1.0957493559909528,1.2186604203285187,0.12291106433756593,0.11217078400781717,71.17084392024127,63.26368865168036,-7.907155268560906,-0.11110104690373189,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,aid_smith_family,Smith Family,False,up,11,7,375.0,309.0,11,7,7.645591958786743e-06,7.950170632517925e-06,3.045786737311822e-07,0.03983716046749569,0.00020023232389245846,0.0002544776861233382,5.4245362230879725e-05,0.2709121143697759,1.1612308156660474,1.0516304347826086,-0.10960038088343871,-0.09438294213762766,108.3120940699399,70.37811169183121,-37.933982378108695,-0.3502285012938052,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,aid_unicef,UNICEF,False,up,12,12,797.0,892.0,12,12,8.798670564421354e-06,1.0686156031110535e-05,1.8874854666891813e-06,0.21451939277298218,0.00039217413907246585,0.00043364902025708457,4.147488118461871e-05,0.10575628796613484,1.047431018634281,1.0275991243650704,-0.019831894269210615,-0.01893384281770548,44.75605649605823,65.19337040707903,20.4373139110208,0.4566379505044365,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,aid_world_vision,World Vision,True,up,12,12,4522.0,4267.0,12,12,6.79391275759671e-05,7.206268711576202e-05,4.123559539794924e-06,0.06069491450540202,0.0022221853194041856,0.002069353352328532,-0.00015283196707565347,-0.06877552728889007,1.0771664111522015,1.0767287172333913,-0.00043769391881021136,-0.00040633825403265945,59.33207745778299,65.59965544621144,6.267577988428457,0.10563557281283593,False,True
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,animal,Animal / RSPCA,False,up,11,11,42.0,35.0,11,11,5.12808711681674e-07,2.9612201337842963e-07,-2.1668669830324442e-07,-0.42254878547724956,2.264540612493896e-05,1.851114849835671e-05,-4.134257626582249e-06,-0.18256495837490277,1.0243506493506493,1.0562770562770563,0.031926406926406914,0.031167459059693595,65.24277014652014,32.58441558441559,-32.658354562104556,-0.5005666449901109,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,environment,Environment,False,up,12,12,1901.0,2491.0,12,12,1.3393545561306172e-05,1.7507354476285852e-05,4.11380891497968e-06,0.30714861095962787,0.0009405565788920175,0.001206899117818858,0.00026634253892684047,0.2831754568561882,1.0379763509300972,1.044815849581282,0.006839498651184828,0.006589262505890594,26.460588192598607,28.27937119514921,1.818783002550603,0.06873554696941098,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,general_unmatched,General/unmatched,True,up,12,12,92448.0,102469.0,12,12,0.0015767122198962205,0.001940513527011245,0.00036380130711502457,0.23073412035772137,0.045269906160153105,0.049713826405034585,0.00444392024488148,0.09816499793836662,1.225282697232257,1.2324943344628385,0.007211637230581491,0.005885692540073875,69.45769233803544,73.39416645499945,3.936474116964007,0.056674415524864345,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,human_rights,Human rights,False,up,12,12,1237.0,1313.0,12,12,9.922739243814682e-06,1.1196004621713994e-05,1.273265377899312e-06,0.12831793183449813,0.0006089302639461202,0.0006375524273237498,2.8622163377629633e-05,0.04700400862349354,1.0215673697896188,1.027230293265898,0.00566292347627928,0.005543367617003566,30.860426014114065,32.730322744224154,1.8698967301100886,0.06059205823195339,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,mental_health,Mental health,True,up,12,12,389.0,515.0,12,12,4.656276168768493e-06,5.3259705631759545e-06,6.696943944074613e-07,0.14382617571083292,0.00018906633751969592,0.0002486382973731248,5.957195985342888e-05,0.31508496242607437,1.0763026435844962,1.0827622447404919,0.006459601155995642,0.006001658729075234,42.150874423785005,46.35036333179658,4.199488908011574,0.09962993568745221,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,religious_stvdp,St Vincent / religious,False,up,12,12,3729.0,5296.0,12,12,1.832341249579576e-05,3.562564297318325e-05,1.7302230477387492e-05,0.9442690045512769,0.00180928513138207,0.002554797418103491,0.0007455122867214212,0.41204798170863316,1.1937790727442292,1.2129494445312052,0.019170371786976004,0.016058559095786153,23.482967253958325,26.94220063447763,3.4592333805193043,0.1473081890848445,False,False
giving_tuesday_now_2020,GivingTuesdayNow COVID response,giving_day,2020-05-05,2020-05-04,12,strict,total_charity,Total charity,True,up,12,12,111344.0,123830.0,142,140,0.0017644647490013647,0.002161830907799225,0.0003973661587978604,0.22520492915642434,0.05452716848325608,0.06005477912012943,0.005527610636873348,0.10137351325276936,1.2007167470109006,1.2098745408686786,0.00915779385777804,0.007626939393138074,64.5766497427875,67.69923748570706,3.1225877429195634,0.04835474982609054,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,aid_oxfam,Oxfam,True,up,2,2,29.0,420.0,2,2,1.3430541753284849e-06,1.3991796039980724e-05,1.2648741864652239e-05,9.417894003835402,6.310823122834885e-05,0.0009216317484380106,0.0008585235172096617,13.603986365949746,1.1136363636363638,1.0324189526184537,-0.08121741101791002,-0.07292992009771511,73.11188311688312,65.17759089119308,-7.934292225690044,-0.10852260791868241,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,aid_red_cross,Red Cross,True,up,2,2,1143.0,1182.0,4,6,2.8380145621372534e-05,3.087590321985215e-05,2.4957575984796125e-06,0.08794026752985037,0.0024894517131737797,0.0025603416136322343,7.088990045845452e-05,0.02847610985315221,1.0950634307777165,1.1105456411991332,0.015482210421416731,0.014138185959165151,33.89638375620518,35.225520501281785,1.3291367450766032,0.03921175647043137,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,aid_salvation_army,Salvation Army,False,up,2,2,305.0,346.0,11,10,8.146672123126547e-06,1.3613655586563233e-05,5.466983463436686e-06,0.6710695337691528,0.0006641611747226993,0.0007513351239328587,8.717394921015933e-05,0.1312542083577171,1.1161155948971622,1.1099033816425121,-0.006212213254650045,-0.005565922815747801,36.51943092076716,51.9954518921095,15.476020971342344,0.4237749762563179,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,aid_smith_family,Smith Family,False,up,2,2,169.0,868.0,4,8,7.518374380057412e-06,4.1437961456532394e-05,3.3919587076474984e-05,4.51155866438989,0.0003676954500696063,0.001863460076830154,0.0014957646267605477,4.067944344912055,1.1359712230215826,1.1392541373838132,0.0032829143622306045,0.002889962611463294,67.57056354916067,84.66594687523616,17.095383326075492,0.2530004550522628,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,aid_unicef,UNICEF,True,up,2,2,379.0,19.0,3,4,1.2688150112976382e-05,1.4814877113649021e-06,-1.120666240161148e-05,-0.883238478566725,0.0008242066141343862,4.1090432874425244e-05,-0.000783116181259961,-0.9501454706019558,1.032520325203252,1.0416666666666665,0.009146341463414531,0.008858267716535334,60.21927371273713,113.30904761904762,53.08977390631049,0.8816076753028216,True,True
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,aid_world_vision,World Vision,True,up,2,2,872.0,904.0,4,2,4.208383157653373e-05,4.256997308527245e-05,4.861415087387158e-07,0.011551740669207316,0.0018991763534179935,0.001958010874730411,5.883452131241751e-05,0.030978966859255382,1.1042557893573695,1.0980680092703587,-0.006187780087010708,-0.005603574956678956,65.91287960346651,63.31143211060497,-2.6014474928615385,-0.039467969060249075,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,animal,Animal / RSPCA,True,up,2,2,636.0,536.0,12,10,1.794650500689626e-05,1.2140003824834616e-05,-5.806501182061643e-06,-0.3235449565155106,0.0013842152060753695,0.0011688907956578383,-0.00021532441041753115,-0.15555703294723588,1.0898488252079412,1.1026808801694945,0.012832054961553263,0.0117741604750594,42.37110327241819,33.588981198805534,-8.782122073612655,-0.2072667784256033,True,True
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,environment,Environment,True,up,2,2,977.0,174.0,10,7,1.9263480025965156e-05,3.26416628473447e-06,-1.5999313741230685e-05,-0.8305515784097829,0.0021306130823942893,0.00037656654654499643,-0.0017540465358492929,-0.823259065826336,1.040480413895048,1.0167701863354037,-0.02371022755964436,-0.022787769229489774,27.501079083518107,25.243892339544512,-2.2571867439735946,-0.08207629733796036,True,True
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,general_other,Other charity-like,False,up,2,2,423.0,327.0,4,3,9.939662511849716e-06,9.676384462618171e-06,-2.632780492315449e-07,-0.02648762459667761,0.0009209838139514551,0.0007086764882418391,-0.00021230732570961597,-0.23052232025524683,1.056958213657,1.096538577683829,0.039580364026829074,0.03744742556083068,32.37255281200778,39.91750226483467,7.544949452826884,0.23306624894989053,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,general_unmatched,General/unmatched,True,up,2,2,32010.0,32275.0,2,2,0.0017434663508562739,0.0017261138914470028,-1.7352459409271034e-05,-0.009952850194526937,0.06970699849907092,0.06998402585677868,0.0002770273577077653,0.003974168500619886,1.2492420573008207,1.250151847680653,0.0009097903798322982,0.0007282738957716809,73.97005825002566,71.74737524954932,-2.222683000476337,-0.030048414900032423,True,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,human_rights,Human rights,True,up,2,2,391.0,309.0,2,3,8.644727704276855e-06,5.860565677186929e-06,-2.784162027089925e-06,-0.32206474539533514,0.0008517115466669574,0.0006697828629666108,-0.0001819286837003466,-0.21360363659773854,1.0506443230630533,1.045605971156279,-0.005038351906774263,-0.004795487679489315,30.146471204327305,25.483330100362654,-4.6631411039646515,-0.15468281751315863,True,True
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,mental_health,Mental health,True,up,2,2,1002.0,1111.0,22,25,1.8217301562761313e-05,2.2685443963647608e-05,4.468142400886295e-06,0.24526916818568764,0.002182411889661263,0.0024109655411107926,0.00022855365144952957,0.10472525948573524,1.1454294292375995,1.1288042315695312,-0.016625197668068248,-0.014514379710964836,24.804185577629433,27.337772673058097,2.533587095428665,0.10214353087704978,False,False
giving_tuesday_2021,GivingTuesday 2021,giving_day,2021-11-30,2021-11-29,2,broad,religious_stvdp,St Vincent / religious,False,up,2,2,1629.0,1595.0,3,3,2.704527678180661e-05,2.7516671954139194e-05,4.7139517233258337e-07,0.017429852026868198,0.003547666972346161,0.0034612962648749622,-8.637070747119892e-05,-0.024345776574986634,1.1755983892131576,1.1681534982607766,-0.007444890952380989,-0.006332852290963027,22.658131736120534,23.16267660351367,0.5045448673931361,0.022267717094645284,False,False
